"Begin Time - msec","End Time - msec","Yonaguni",
253852,255245,"nsai wata=na"
256945,259075,"gandu ki wataru=na"
309198,311391,"naga=nki hai-n=sa=kaja=je"
335045,336905,"dugui wari=jo"
357892,360226,"hadimiti=du air-u=je"
396469,400029,"anu=ja <kuminka>=nu <sueko>=du aru=do"
408586,410206,"<sueko>=ndiru ndu=do"
430082,430881,"mairihama"
498579,501479,"duudin ti turasi wari=jo"
563871,565638,"araagu hugarassa"
594217,596657,"tandi duudin ttami turasi wari=jo"
620496,622483,"gandu ki waru=na"
636678,640865,"o gandu ki bun=do"
655254,658148,"nda <namai>=ja nu=ndi=ba ndu kaja=jee"
723893,726393,"guburi turasi wari=jo"
792110,794603,"hima turasi wai=ti hugarassa=je"
809244,812344,"suu=ja <zikan> aru=kaja=jeen"
823304,827164,"nda=ja nma=nu tuba airu=nga"
827212,830493,"nma=nu tuba airu aaru=nga"
852866,853786,"o"
856754,857907,"unjaranu"
867271,869018,"o bagan=do"
873247,874214,"bagaranun"
934933,939260,"u=ja nun=di=ba <nan=tte> nun=di=ba kku=nga"
939448,940233,"kku"
968788,970401,"nun=di=ba tti waru=nga"
997344,998924,"nun=di=ndu <imi>=ja"
1014367,1018687,"nun=di=ndu <imi>=ba aaru=nga aiwaru=nga"
1050297,1051323,"anu"
1065486,1066246,"nda"
1067958,1069925,"nda nun=di=du ndi waru=nga"
1135111,1136397,"kanu ttu=ja"
1161118,1163138,"unu ttu=ja nun=di ndi bu=kaja=je"
1181645,1183011,"ba1-nta=ja"
1206544,1208531,"ndi=ja nun=di=ba ndib u=nga"
1262640,1266140,"unu ttu-nta=ja nun=di=ba ndi bu=nga"
1310602,1312309,"unu ttu=ja ta=ja"
1333365,1335465,"ta=ba aru=kaja=je"
1341911,1344871,"unu ttu=ja ta=ba ai aru=kaja=je"
1400514,1402147,"u=ja nu=kaja=je"
1416640,1418406,"nma=nki hir-u=nga"
1438267,1439980,"ici=ba uma=nki su=nga"
1486886,1488693,"nun=di=ba uma=nki su=nga"
1504236,1505950,"nu=si=ba uma=nki su=nga"
1531029,1532376,"nu=ba hu-sa=nga"
1612370,1614303,"u=tu ku=tu nu=ba maca=nga"
1622706,1623866,"iguci a=nga"
1625840,1627547,"iguci a=nga"
1677716,1678816,"igura=ti=ja"
1684856,1686849,"igura=ti kiru=nga"
1717368,1718528,"kunu hun"
1719424,1720451,"kanu hun"
1755713,1756707,"unu munu=ja"
1773648,1774661,"uma kuma"
1789397,1790104,"tidan"
1792388,1793868,"tidan ti du-buru"
1814924,1815704,"su"
1819984,1820870,"nnu"
1828763,1829917,"ja bututi"
1834623,1835503,"atta"
1839753,1840753,"asatti"
1848790,1850777,"sitimuti<=te=mo iu=sa>"
1863513,1864399,"ttumuti"
1873686,1874439,"tsuma"
1955278,1956085,"duru"
1969017,1973224,"suu=ja <ii> tinki=du an=suja"
1995674,2001028,"nnu=ja <ii> tinki=du ar-ta-n=su=ja=je"
2019914,2022681,"suu=ja <ii> tenki=ja ara-nu"
2029558,2033767,"suu=ja tinki bara-sa=du ar-u<=to iu=jo>"
2054107,2059167,"nnu=ja tinki bara-sa=du ar-ta-ru"
2085693,2087267,"uni aranutan"
2089440,2091220,"uni aranun=do"
2127920,2129486,"ami=nga hui bun"
2143598,2146444,"ami=nga maasiku hui=du buru"
2164443,2166410,"ami=nga ibitati hu-i=du buru"
2189108,2190088,"ut-i=du bur-u"
2200833,2202160,"ut-i bu-n"
2246253,2248360,"ami=nga hu-i-n=dagi=du an=suja"
2335849,2337229,"har-i=du bu-n=suja"
2353502,2355089,"har-i=n=dagi=du an=suja"
2377843,2381743,"ami=nga hu-i bu-ta=nga nai=ja"
2391223,2392989,"har-i=du bu-n=suja"
2411493,2412920,"ami hu-i bur-a-nu"
2426622,2429475,"ami=nga hu-i bur-a-nu-ta-n=doo"
2473477,2476443,"atta=bai=n ami=ja hu-i=du ki-ru=kaja=je"
2516072,2519486,"nnu=ja har-i=du bu-ta-ru=je"
2537041,2538561,"kadi=nga su-sa=nga=je"
2553454,2556114,"kadi=ja daa=du ar-u"
2583113,2583980,"su-sa-n"
2597956,2598665,"daasan"
